concept_id,gene_name
hgnc:8978,PIK3CG
hgnc:30035,PIK3R5
hgnc:12401,TTK
hgnc:6871,MAPK1
hgnc:9077,PLK1
hgnc:9404,PRKCI
hgnc:9412,PRKCZ
hgnc:9401,PRKCE
hgnc:9410,PRKCQ
hgnc:10437,RPS6KB2
hgnc:7381,MST1R
hgnc:1925,CHEK1
hgnc:9611,PTK2
hgnc:11809,TIE1
hgnc:6877,MAPK3
hgnc:9381,PRKACB
hgnc:9380,PRKACA
hgnc:9408,PRKD3
hgnc:9402,PRKCG
hgnc:9407,PRKD1
hgnc:10436,RPS6KB1
hgnc:175,ACVRL1
hgnc:16059,PAK4
hgnc:4597,GRM5
hgnc:4498,FFAR1
hgnc:4046,FZD8
hgnc:4040,FZD2
hgnc:4043,FZD5
hgnc:11397,PLK4
hgnc:1960,CHRNA7
hgnc:18083,TRPV4
hgnc:905,AXL
hgnc:5184,HRH3
hgnc:4594,GRM2
hgnc:2160,CNR2
hgnc:1571,CCKBR
hgnc:17383,HRH4
hgnc:4495,MLNR
hgnc:8537,P2RX7
hgnc:6881,MAPK8
hgnc:6886,MAPK9
hgnc:2457,CSNK2A1
hgnc:1953,CHRM4
hgnc:1954,CHRM5
hgnc:24005,HTR3E
hgnc:24004,HTR3D
hgnc:24003,HTR3C
hgnc:1603,CCR2
hgnc:1602,CCR1
hgnc:8155,OPRL1
hgnc:5302,HTR7
hgnc:11528,TACR3
hgnc:6899,MAS1
hgnc:1959,CHRNA5
hgnc:18084,TRPV3
hgnc:12761,WEE1
hgnc:6889,MAPKAPK5
hgnc:2357,CRHR1
hgnc:5301,HTR6
hgnc:6026,CXCR1
hgnc:4468,UTS2R
hgnc:4267,GHSR
hgnc:9582,PTAFR
hgnc:6932,MC4R
hgnc:6931,MC3R
hgnc:6929,MC1R
hgnc:8534,P2RX3
hgnc:15963,CHRNA6
hgnc:6284,KCNMA1
hgnc:6850,MAP3K11
hgnc:6861,MAP3K9
hgnc:6851,MAP3K12
hgnc:17318,RXFP2
hgnc:5985,IL17RA
hgnc:6852,MAP3K13
hgnc:11527,TACR2
hgnc:8039,NTSR1
hgnc:15582,MUC16
hgnc:6017,IL5RA
hgnc:13771,SOST
hgnc:1678,CD4
hgnc:1116,BSG
hgnc:12288,TRGV3
hgnc:4217,GDF2
hgnc:11849,TLR3
hgnc:3551,F9
hgnc:3782,FNTA
hgnc:3785,FNTB
hgnc:4638,GSTP1
hgnc:2603,CYP26A1
hgnc:500,ANPEP
hgnc:15789,METAP1
hgnc:2981,DNPEP
hgnc:7808,NGF
hgnc:5973,IL13
hgnc:1643,CD22
hgnc:11905,TNFRSF10B
hgnc:6141,ITGA5
hgnc:6015,IL4R
hgnc:4948,HLA-DRB1
hgnc:12127,TRAV29DV5
hgnc:5991,IL1A
hgnc:11904,TNFRSF10A
hgnc:5965,IL10RB
hgnc:18584,IFNLR1
hgnc:5974,IL13RA1
hgnc:40,ABCB1
hgnc:2536,CTSK
hgnc:12405,TTR
hgnc:10078,RNPEP
hgnc:6656,LNPEP
hgnc:3355,ENPEP
hgnc:18449,LAP3
hgnc:12823,XPNPEP2
hgnc:18173,ERAP1
hgnc:10079,RNPEPL1
hgnc:11425,STS
hgnc:436,ALOX5AP
hgnc:17156,LY96
hgnc:26904,LVRN
hgnc:1361,AOPEP
hgnc:28052,XPNPEP3
hgnc:20692,TPH2
hgnc:12008,TPH1
hgnc:15906,MYH7B
hgnc:7583,MYL2
hgnc:4177,GBA1
hgnc:5241,HSPA8
hgnc:13800,CHRNA10
hgnc:7892,PNP
hgnc:17091,NCSTN
hgnc:1505,CASP4
hgnc:1507,CASP6
hgnc:1499,CASP1
hgnc:1500,CASP10
hgnc:1502,CASP14
hgnc:11073,SLC9A3
hgnc:10718,SELE
hgnc:10721,SELP
hgnc:9040,PLA2G7
hgnc:6388,KIF11
hgnc:30092,NAMPT
hgnc:7577,MYH7
hgnc:7584,MYL3
hgnc:21719,MYL7
hgnc:7585,MYL4
hgnc:8541,P2RY2
hgnc:5331,NOD2
hgnc:29509,APH1A
hgnc:9508,PSEN1
hgnc:9509,PSEN2
hgnc:1511,CASP9
hgnc:1506,CASP5
hgnc:1503,CASP2
hgnc:19004,CASP12
hgnc:4824,HBA2
hgnc:4827,HBB
hgnc:10720,SELL
hgnc:12470,UBA3
hgnc:2843,DGAT1
hgnc:2874,NQO1
hgnc:590,BIRC2
hgnc:11950,TNNT3
hgnc:5164,HPSE
hgnc:14661,EGLN3
hgnc:6059,IDO1
hgnc:992,BCL2L1
hgnc:11946,TNNI2
hgnc:11944,TNNC2
hgnc:1232,EGLN1
hgnc:3327,ELN
hgnc:991,BCL2A1
hgnc:3665,FGF1
hgnc:9029,PLA2G10
hgnc:2717,DDB1
hgnc:2554,CUL4A
hgnc:4243,GFRA1
hgnc:18006,NISCH
hgnc:8810,PDK2
hgnc:8812,PDK4
hgnc:5975,IL13RA2
hgnc:6161,ITGB6
hgnc:6163,ITGB8
hgnc:7656,NCAM1
hgnc:12682,VEGFC
hgnc:11529,EPCAM
hgnc:18152,TNFRSF12A
hgnc:12692,VIM
hgnc:993,BCL2L10
hgnc:3676,FGF2
hgnc:11928,TNFSF13
hgnc:7176,MMP9
hgnc:10856,SI
hgnc:6666,LOXL2
hgnc:174,ACVR2B
hgnc:485,ANGPT2
hgnc:7515,MUC5AC
hgnc:1437,CALCA
hgnc:6709,LTA
hgnc:11919,CD40
hgnc:6029,IL9
hgnc:14900,IL22
hgnc:12004,TPBG
hgnc:6137,ITGA2
hgnc:4223,MSTN
hgnc:7371,MSLN
hgnc:11930,TNFSF14
hgnc:11766,TGFB1
hgnc:11769,TGFB3
hgnc:4462,GPNMB
hgnc:11924,TNFRSF9
hgnc:6014,IL4
hgnc:5438,IFNG
hgnc:1817,CEACAM5
hgnc:11934,TNFSF4
hgnc:3349,ENG
hgnc:1628,CD14
hgnc:10637,CXCL10
hgnc:20594,EGFL7
hgnc:18219,CD248
hgnc:5962,IL10
hgnc:1691,CD6
hgnc:6330,KIR2DL2
hgnc:6329,KIR2DL1
hgnc:6783,MAG
hgnc:6025,CXCL8
hgnc:1158,TSPO
hgnc:14085,RTN4
hgnc:1685,CD5
hgnc:10610,CCL11
hgnc:6149,ITGAM
hgnc:5464,IGF1
hgnc:5466,IGF2
hgnc:2910,DLL4
hgnc:2039,CLDN18
hgnc:5977,IL15
hgnc:6765,MADCAM1
hgnc:9607,PTHLH
hgnc:11609,TBXAS1
hgnc:13258,CLEC4C
hgnc:933,BACE1
hgnc:9592,PTGDS
hgnc:14704,OR13C3
hgnc:5291,HTR1E
hgnc:5300,HTR5A
hgnc:253,ADH5
hgnc:255,ADH6
hgnc:80,AOC1
hgnc:1442,CALM1
hgnc:252,ADH4
hgnc:381,AKR1B1
hgnc:17087,ICOSLG
hgnc:317,AFP
hgnc:5427,IFNA6
hgnc:5429,IFNA8
hgnc:5426,IFNA5
hgnc:5417,IFNA1
hgnc:5419,IFNA13
hgnc:5421,IFNA16
hgnc:5422,IFNA17
hgnc:1653,CD28
hgnc:11937,CD70
hgnc:6002,IL20
hgnc:3530,F12
hgnc:5209,HSD11B2
hgnc:7158,MMP12
hgnc:2771,CFD
hgnc:1605,CCR4
hgnc:3590,FAP
hgnc:5428,IFNA7
hgnc:5424,IFNA21
hgnc:3619,FCGR3A
hgnc:11530,TACSTD2
hgnc:11922,CD27
hgnc:5986,IL18
hgnc:30743,TSLP
hgnc:4445,GPA33
hgnc:11943,TNNC1
hgnc:11947,TNNI3
hgnc:11949,TNNT2
hgnc:7173,MMP3
hgnc:2330,CPT2
hgnc:13557,ACE2
hgnc:4296,GLA
hgnc:6364,KLK3
hgnc:1762,CDH3
hgnc:1681,CD44
hgnc:5351,ICOS
hgnc:11701,CRIPTO
hgnc:2334,CR1
hgnc:10424,RPS4X
hgnc:12318,TRX-CAT1-2
hgnc:11568,TARBP1
hgnc:8004,NRP1
hgnc:15598,HAMP
hgnc:11918,TNFRSF4
hgnc:15971,TSG101
hgnc:19137,CD276
hgnc:1666,CD37
hgnc:19688,NECTIN4
hgnc:11378,STEAP1
hgnc:6012,IL3RA
hgnc:10880,PMEL
hgnc:11914,TNFRSF18
hgnc:11927,TNFSF12
hgnc:7036,MFGE8
hgnc:11762,TFR2
hgnc:10404,RPS2
hgnc:10420,RPS3
hgnc:10421,RPS3A
hgnc:10383,RPS10
hgnc:10385,RPS12
hgnc:10386,RPS13
hgnc:10389,RPS15A
hgnc:10397,RPS17
hgnc:10401,RPS18
hgnc:10409,RPS21
hgnc:10410,RPS23
hgnc:10414,RPS26
hgnc:10425,RPS4Y1
hgnc:10440,RPS7
hgnc:10442,RPS9
hgnc:10384,RPS11
hgnc:10387,RPS14
hgnc:10402,RPS19
hgnc:10411,RPS24
hgnc:15353,OR4K15
hgnc:10332,RPL3
hgnc:10353,RPL4
hgnc:10360,RPL5
hgnc:10364,RPL7A
hgnc:10368,RPL8
hgnc:30334,RPL9P8
hgnc:10418,RPS28
hgnc:3597,FAU
hgnc:10369,RPL9
hgnc:30335,RPL9P7
hgnc:10301,RPL11
hgnc:10304,RPL13A
hgnc:10307,RPL17
hgnc:10313,RPL21
hgnc:10317,RPL23A
hgnc:10325,RPL24
hgnc:10340,RPL34
hgnc:13631,RPL36
hgnc:10359,RPL36A
hgnc:4951,HLA-DRB3
hgnc:4953,HLA-DRB5
hgnc:4952,HLA-DRB4
hgnc:1316,EML4
hgnc:1103,BRD2
hgnc:1105,BRDT
hgnc:10299,RPL10A
hgnc:10303,RPL13
hgnc:10306,RPL15
hgnc:10310,RPL18
hgnc:10311,RPL18A
hgnc:10327,RPL26
hgnc:10329,RPL27A
hgnc:10330,RPL28
hgnc:10331,RPL29
hgnc:10334,RPL31
hgnc:10336,RPL32
hgnc:10344,RPL35
hgnc:10348,RPL37A
hgnc:10349,RPL38
hgnc:10350,RPL39
hgnc:10371,RPLP0
hgnc:8549,BLOC1S6
hgnc:11719,TEC
hgnc:125,ACP3
hgnc:11117,SMN1
hgnc:4983,HMGB1
hgnc:17652,PORCN
hgnc:15632,TLR8
hgnc:11118,SMN2
hgnc:5232,HSPA1A
hgnc:15620,SIGLEC10
hgnc:23785,PIKFYVE
hgnc:8539,P2RY1
hgnc:1712,CDA
hgnc:6251,KCNH2
hgnc:7097,MIF
hgnc:6264,KCNJ3
hgnc:6727,LY6E
hgnc:18607,SLC39A6
hgnc:30064,PBRM1
hgnc:2097,CMA1
hgnc:2641,CYP46A1
hgnc:811,ATP2A1
hgnc:9299,PPP2CA
hgnc:1682,CD47
hgnc:30308,RGMA
hgnc:85,ACACB
hgnc:6476,LAG3
hgnc:11760,TFPI
hgnc:1343,TRAF3IP2
hgnc:10905,SLC10A1
hgnc:3541,F3
hgnc:1247,C1S
hgnc:11848,TLR2
hgnc:15527,KLB
hgnc:15677,TNKS2
hgnc:11941,TNKS
hgnc:813,ATP2A3
hgnc:3402,EPHX2
hgnc:84,ACACA
hgnc:4195,GCK
hgnc:15134,OR10Q1
hgnc:12435,TXN
hgnc:6893,MAPT
hgnc:24983,TUBB8B
hgnc:6374,KLRC1
hgnc:9300,PPP2CB
hgnc:3166,LPAR1
hgnc:3309,ELANE
hgnc:10732,SEMA4D
hgnc:16028,IL33
hgnc:1318,C3
hgnc:320,AGER
hgnc:18437,HAVCR2
hgnc:10647,CX3CL1
hgnc:9322,PPP5C
hgnc:4501,FFAR2
hgnc:16404,IL17F
hgnc:3540,F2RL3
hgnc:7873,NOS2
hgnc:19060,GPR119
hgnc:2528,CTSC
hgnc:584,APCS
hgnc:4596,GRM4
hgnc:17038,MGLL
hgnc:3358,ENPP3
hgnc:6339,KIR3DL2
hgnc:3118,E2F4
hgnc:23820,E2F7
hgnc:24727,E2F8
hgnc:2545,CTSS
hgnc:6079,INPP5D
hgnc:7872,NOS1
hgnc:7876,NOS3
hgnc:3113,E2F1
hgnc:3114,E2F2
hgnc:3119,E2F5
hgnc:7111,MKNK2
hgnc:7110,MKNK1
hgnc:5434,IFNB1
hgnc:6692,LRP1
hgnc:7027,MERTK
hgnc:3374,EPAS1
hgnc:17760,TREM1
hgnc:11936,FASLG
hgnc:2689,DBH
hgnc:8507,OSMR
hgnc:10435,RPS6KA6
hgnc:10430,RPS6KA1
hgnc:6902,MASP2
hgnc:587,APEX1
hgnc:3146,ECE1
hgnc:24678,FTO
hgnc:17264,POLR1A
hgnc:3357,ENPP2
hgnc:4271,GIPR
hgnc:9187,POLR2A
hgnc:27962,STING1
hgnc:9035,PLA2G4A
hgnc:12796,WT1
hgnc:6801,MAGEA3
hgnc:5999,IL1RL2
hgnc:6512,LARS1
hgnc:7794,NFKB1
hgnc:7218,MPO
hgnc:16400,NLRP3
hgnc:6710,LTA4H
hgnc:7945,NPR3
hgnc:259,ADM
hgnc:14388,GP6
hgnc:3192,EEF1A2
hgnc:16874,SV2B
hgnc:30670,SV2C
hgnc:3618,FCGR2B
hgnc:7659,NCBP2
hgnc:400,ALCAM
hgnc:23213,PIGW
hgnc:2453,CSNK1E
hgnc:9386,PRKAG2
hgnc:9378,PRKAB1
hgnc:2592,CYP11B2
hgnc:3443,EREG
hgnc:13525,ERVW-1
hgnc:13299,LGR4
hgnc:2326,CPSF3
hgnc:6005,IL21
hgnc:6860,MAP3K8
hgnc:9377,PRKAA2
hgnc:9385,PRKAG1
hgnc:9376,PRKAA1
hgnc:9387,PRKAG3
hgnc:24825,MLST8
hgnc:3754,FLNA
hgnc:10894,PRMT5
hgnc:7957,NPY2R
hgnc:11178,SOAT2
hgnc:15503,LILRA4
hgnc:7889,NOX1
hgnc:7891,NOX4
hgnc:4331,GLS
hgnc:10019,RIPK1
hgnc:5988,IL18R1
hgnc:5998,IL1RL1
hgnc:39004,ERVK-10
hgnc:29239,INTU
hgnc:12635,UTRN
hgnc:3227,EFNB2
hgnc:24198,CTAG1A
hgnc:6759,MARCKS
hgnc:17734,TAAR1
hgnc:3238,EGR1
hgnc:4168,GAS6
hgnc:221,ADAMTS5
hgnc:593,BIRC5
hgnc:8266,OR2L2
hgnc:3467,ESR1
hgnc:11219,SPARC
hgnc:11839,TLE3
hgnc:12441,TYMS
hgnc:24080,APH1B
hgnc:7059,MGMT
hgnc:8910,PGR
hgnc:20869,BMP10
hgnc:1722,CDK1
hgnc:1876,CFLAR
hgnc:5028,HNMT
hgnc:2861,DHFR
hgnc:10451,RRM1
hgnc:10452,RRM2
hgnc:5994,IL1R2
hgnc:11724,TEK
hgnc:11990,TOP2B
hgnc:14716,OR11H2
hgnc:268,ADORA3
hgnc:592,XIAP
hgnc:242,ADCYAP1R1
hgnc:281,ADRA2A
hgnc:282,ADRA2B
hgnc:338,AGTR2
hgnc:1029,BDKRB1
hgnc:1113,BRS3
hgnc:16709,CALCRL
hgnc:1514,CASR
hgnc:1565,ACKR2
hgnc:4474,CCR10
hgnc:1609,CCR8
hgnc:1610,CCR9
hgnc:1611,ACKR4
hgnc:1850,CELSR1
hgnc:286,ADRB2
hgnc:944,ADGRB2
hgnc:945,ADGRB3
hgnc:1338,C5AR1
hgnc:1570,CCKAR
hgnc:1604,CCR3
hgnc:1607,CCR6
hgnc:1711,ADGRE5
hgnc:6028,CXCR2P1
hgnc:16647,CXCR6
hgnc:17451,CYSLTR1
hgnc:18274,CYSLTR2
hgnc:20822,ADGRL4
hgnc:2121,CMKLR1
hgnc:2358,CRHR2
hgnc:2558,CX3CR1
hgnc:4540,CXCR3
hgnc:2561,CXCR4
hgnc:3027,DRD5P1
hgnc:3336,ADGRE1
hgnc:3538,F2RL1
hgnc:4499,FFAR3
hgnc:3827,FPR2
hgnc:3828,FPR3
hgnc:4038,FZD1
hgnc:4039,FZD10
hgnc:4041,FZD3
hgnc:4047,FZD9
hgnc:4133,GALR2
hgnc:4134,GALR3
hgnc:3337,ADGRE2
hgnc:23647,ADGRE3
hgnc:3539,F2RL2
hgnc:4042,FZD4
hgnc:4045,FZD7
hgnc:19680,GPBAR1
hgnc:14963,GPR101
hgnc:18992,ADGRG4
hgnc:19010,ADGRG5
hgnc:19011,ADGRF4
hgnc:4421,GNRHR
hgnc:4485,GPER1
hgnc:18990,ADGRF1
hgnc:18991,ADGRF2P
hgnc:19030,ADGRF5
hgnc:13841,ADGRG6
hgnc:17482,GPR132
hgnc:19991,GPR135
hgnc:19995,GPR139
hgnc:20145,GPR143
hgnc:18651,ADGRD2
hgnc:23622,GPR152
hgnc:23689,GPR158
hgnc:4471,GPR17
hgnc:30245,GPR174
hgnc:4472,GPR18
hgnc:4473,GPR19
hgnc:4475,GPR20
hgnc:4481,GPR26
hgnc:4482,GPR27
hgnc:4466,GPR12
hgnc:13839,ADGRA3
hgnc:19241,ADGRG7
hgnc:21718,GPR146
hgnc:23623,GPR148
hgnc:23627,GPR149
hgnc:23628,GPR150
hgnc:23624,GPR151
hgnc:23618,GPR153
hgnc:23693,GPR160
hgnc:23694,GPR161
hgnc:16693,GPR162
hgnc:18186,GPR173
hgnc:31371,GPR179
hgnc:3128,GPR183
hgnc:4476,GPR21
hgnc:4477,GPR22
hgnc:15245,OR56B1
hgnc:4492,GPR35
hgnc:4494,GPR37
hgnc:4508,GPR52
hgnc:4511,GPR55
hgnc:13302,GPR63
hgnc:4519,GPR68
hgnc:4527,C5AR2
hgnc:4528,GPR78
hgnc:4523,GPR83
hgnc:4489,GPR33
hgnc:14923,GPR37L1
hgnc:4497,GPR4
hgnc:4500,GPR42
hgnc:4503,GPR45
hgnc:4515,GPR6
hgnc:13300,GPR61
hgnc:13301,GPR62
hgnc:4526,GPR75
hgnc:4535,GPR84
hgnc:4539,GPR88
hgnc:17416,ADGRV1
hgnc:9836,GPRC5A
hgnc:13309,GPRC5C
hgnc:13310,GPRC5D
hgnc:4593,GRM1
hgnc:4595,GRM3
hgnc:4599,GRM7
ncbigene:266790,HCA1
hgnc:16824,HCAR3
hgnc:4848,HCRTR1
hgnc:4536,GPR85
hgnc:4538,GPR87
hgnc:4598,GRM6
hgnc:4600,GRM8
hgnc:4609,GRPR
hgnc:5294,HTR2B
hgnc:4510,KISS1R
hgnc:6585,LHCGR
hgnc:4478,LPAR4
hgnc:13307,LPAR5
hgnc:15520,LPAR6
hgnc:20974,ADGRL3
hgnc:6713,LTB4R
hgnc:14298,LPAR3
hgnc:19260,LTB4R2
hgnc:6933,MC5R
hgnc:20867,MCHR2
hgnc:29626,MRGPRD
hgnc:4522,NPBWR1
hgnc:4530,NPBWR2
hgnc:17425,NPFFR1
hgnc:23631,NPSR1
hgnc:9936,OPN1LW
hgnc:14007,OPN3
hgnc:14449,OPN4
hgnc:13961,MAS1L
hgnc:24828,MRGPRF
hgnc:24829,MRGPRG
hgnc:17962,MRGPRX1
hgnc:17980,MRGPRX3
hgnc:17617,MRGPRX4
hgnc:7843,NMBR
hgnc:16454,NMUR2
hgnc:7956,NPY1R
hgnc:7959,NPY6R
hgnc:8040,NTSR2
hgnc:4206,OPN1MW
hgnc:26952,OPN1MW2
hgnc:1012,OPN1SW
hgnc:14845,OR10G8
hgnc:8161,OR10A2
hgnc:15131,OR10A5
hgnc:15132,OR10A6
hgnc:14758,OR10AC1
hgnc:8165,OR10C1
hgnc:8168,OR10D3
hgnc:14770,OR10D4P
hgnc:15329,OR10A7
hgnc:19607,OR10AG1
hgnc:14809,OR10G4
hgnc:14836,OR10G6
hgnc:14842,OR10G7
hgnc:8173,OR10H2
hgnc:8174,OR10H3
hgnc:15408,OR10J4
hgnc:14693,OR10K1
hgnc:15136,OR10V1
hgnc:15139,OR10W1
hgnc:14995,OR10X1
hgnc:30738,OR11H12
hgnc:15347,OR11H4
hgnc:15350,OR11H7
hgnc:14998,OR11L1
hgnc:14722,OR13C4
hgnc:15100,OR13C5
hgnc:14999,OR13G1
hgnc:8172,OR10H1
hgnc:15389,OR10H5
hgnc:14992,OR10J3
hgnc:14993,OR10J5
hgnc:14994,OR10J6P
hgnc:15378,OR10P1
hgnc:14820,OR10R2
hgnc:14816,OR10T2
hgnc:14996,OR10Z1
hgnc:15346,OR11G2
hgnc:29997,OR11H13P
hgnc:13963,OR12D3
hgnc:14772,OR13A1
hgnc:15103,OR13C8
hgnc:15104,OR13C9
hgnc:14755,OR13H1
hgnc:15022,OR14A16
hgnc:15026,OR14C36
hgnc:13971,OR14J1
hgnc:8183,OR1D2
hgnc:8186,OR1D5
hgnc:8190,OR1E2
hgnc:8194,OR1F1
hgnc:8208,OR1J1
hgnc:15025,OR14K1
hgnc:15023,OR14L1
hgnc:8180,OR1A2
hgnc:8181,OR1B1
hgnc:8182,OR1C1
hgnc:8191,OR1E3
hgnc:8196,OR1F2P
hgnc:8207,OR1I1
hgnc:8209,OR1J2
hgnc:8211,OR1J4
hgnc:15110,OR1L8
hgnc:8220,OR1M1
hgnc:8221,OR1N1
hgnc:15082,OR2A12
hgnc:15084,OR2A14
hgnc:8230,OR2A2
hgnc:31230,OR2A42
hgnc:15143,OR2AG2
hgnc:19569,OR2AK2
hgnc:8238,OR2B3
hgnc:8241,OR2B6
hgnc:8246,OR2F1
hgnc:8212,OR1K1
hgnc:8215,OR1L3
hgnc:8218,OR1L6
hgnc:15111,OR1N2
hgnc:8222,OR1P1
hgnc:8227,OR1S1
hgnc:8229,OR2A1
hgnc:8232,OR2A5
hgnc:8234,OR2A7
hgnc:15087,OR2AE1
hgnc:15335,OR2AP1
hgnc:19620,OR2AT4
hgnc:31249,OR2B11
hgnc:13968,OR2B8P
hgnc:8242,OR2C1
hgnc:8244,OR2D2
hgnc:14711,OR6M1
hgnc:15008,OR2G3
hgnc:27019,OR2G6
hgnc:8256,OR2H5P
hgnc:8258,OR2I1P
hgnc:19578,OR2L13
hgnc:15011,OR2L5
hgnc:15014,OR2L8
hgnc:8269,OR2M3
hgnc:8253,OR2H2
hgnc:8259,OR2J1
hgnc:8261,OR2J3
hgnc:8262,OR2J4P
hgnc:8264,OR2K2
hgnc:8268,OR2M2
hgnc:8270,OR2M4
hgnc:19594,OR2M7
hgnc:8276,OR2S2
hgnc:8277,OR2T1
hgnc:31256,OR2T34
hgnc:15020,OR2T8
hgnc:8278,OR2U1P
hgnc:15341,OR2V2
hgnc:15072,OR2W6P
hgnc:15391,OR2Z1
hgnc:8284,OR3A3
hgnc:15510,OR3A4P
hgnc:31266,OR4A47
hgnc:15161,OR4A4P
hgnc:8290,OR4B1
hgnc:19574,OR2T11
hgnc:19592,OR2T12
hgnc:14725,OR2T2
hgnc:31253,OR2T29
hgnc:31255,OR2T33
hgnc:31257,OR2T35
hgnc:15017,OR2T5
hgnc:15018,OR2T6
hgnc:8281,OR2W1
hgnc:15021,OR2W3
hgnc:15424,OR2W5P
hgnc:8282,OR3A1
hgnc:15152,OR4A15
hgnc:15153,OR4A16
hgnc:15165,OR4A8
hgnc:15167,OR4C11
hgnc:15171,OR4C15
hgnc:15173,OR4D10
hgnc:14852,OR4D5
hgnc:8297,OR4E2
hgnc:15078,OR4F15
hgnc:31275,OR4F29
hgnc:15372,OR4F6
hgnc:19433,OR4H12P
hgnc:15355,OR4K17
hgnc:14728,OR4K2
hgnc:14697,OR4C3
hgnc:31270,OR4C45
hgnc:14702,OR4C5
hgnc:14743,OR4C6
hgnc:8294,OR4D2
hgnc:15178,OR4D9
hgnc:8296,OR4E1
hgnc:15079,OR4F16
hgnc:15381,OR4F17
hgnc:8300,OR4F3
hgnc:14825,OR4F5
hgnc:14726,OR4K1
hgnc:15351,OR4K13
hgnc:14731,OR4K3
hgnc:15356,OR4L1
hgnc:15180,OR4P4
hgnc:15183,OR4S2
hgnc:8316,OR51A1P
hgnc:15188,OR51A7
hgnc:19599,OR51B5
hgnc:19600,OR51B6
hgnc:15194,OR51E1
hgnc:15195,OR51E2
hgnc:15196,OR51F1
hgnc:15200,OR51I1
hgnc:14745,OR4K5
hgnc:15373,OR4M2
hgnc:14742,OR4N2
hgnc:15358,OR4N5
hgnc:15359,OR4Q2
hgnc:15426,OR4Q3
hgnc:15184,OR4X2
hgnc:14795,OR51A4
hgnc:14703,OR51B2
hgnc:15191,OR51C1P
hgnc:14738,OR51G1
hgnc:15280,OR5D13
hgnc:14759,OR51L1
hgnc:14847,OR51M1
hgnc:8318,OR52A1
hgnc:15207,OR52B2
hgnc:15209,OR52B4
hgnc:15212,OR52D1
hgnc:14766,OR52E1
hgnc:15214,OR52E5
hgnc:14851,OR51Q1
hgnc:15204,OR51S1
hgnc:19579,OR52A4P
hgnc:19580,OR52A5
hgnc:14769,OR52E2
hgnc:15218,OR52H1
hgnc:15221,OR52I2
hgnc:14788,OR52L2P
hgnc:15225,OR52M1
hgnc:14853,OR52N1
hgnc:15235,OR52R1
hgnc:19596,OR52Z1P
hgnc:14792,OR56A5
hgnc:15246,OR56B2P
hgnc:15249,OR5A2
hgnc:15251,OR5AK2
hgnc:14844,OR5AL1
hgnc:15260,OR5AR1
hgnc:15362,OR5AU1
hgnc:8323,OR5B2
hgnc:8331,OR5C1
hgnc:15217,OR52E8
hgnc:15220,OR52I1
hgnc:14785,OR52L1
hgnc:15228,OR52N2
hgnc:15230,OR52N4
hgnc:15239,OR52W1
hgnc:14781,OR56A1
hgnc:14791,OR56A4
hgnc:15248,OR56B4
hgnc:8319,OR5A1
hgnc:15431,OR5AC2
hgnc:15255,OR5AN1
hgnc:15258,OR5AP2
hgnc:15267,OR5B17
hgnc:19616,OR5B21
hgnc:15281,OR5D14
hgnc:15285,OR5D18
hgnc:8343,OR5F1
hgnc:14767,OR5H6
hgnc:19612,OR5J2
hgnc:8349,OR5K1
hgnc:31290,OR5K3
hgnc:8350,OR5L1
hgnc:8342,OR5E1P
hgnc:15287,OR5G3
hgnc:31287,OR5H15
hgnc:14752,OR5H2
hgnc:8347,OR5I1
hgnc:15290,OR5M10
hgnc:14846,OR5M8
hgnc:14783,OR5P2
hgnc:14784,OR5P3
hgnc:15296,OR5T2
hgnc:19632,OR6C4
hgnc:31303,OR6C74
hgnc:31304,OR6C75
hgnc:15030,OR6K3
hgnc:15031,OR6K4P
hgnc:15033,OR6K6
hgnc:14848,OR6T1
hgnc:15091,OR6W1P
hgnc:8351,OR5L2
hgnc:15291,OR5M11
hgnc:14806,OR5M3
hgnc:14841,OR8U3
hgnc:15297,OR5T3
hgnc:13972,OR5V1
hgnc:15299,OR5W2
hgnc:15041,OR6B2
hgnc:15042,OR6B3
hgnc:15436,OR6C2
hgnc:15437,OR6C3
hgnc:31293,OR6C6
hgnc:31297,OR6C68
hgnc:31299,OR6C70
hgnc:31305,OR6C76
hgnc:14707,OR6J1
hgnc:15034,OR6N1
hgnc:15302,OR6Q1
hgnc:15363,OR6S1
hgnc:14737,OR6X1
hgnc:8368,OR7A5
hgnc:8374,OR7C2
hgnc:8378,OR7D2
hgnc:8435,OR7E5P
hgnc:14692,OR7E85P
hgnc:14709,OR7E87P
hgnc:8472,OR8B3
hgnc:8477,OR8B8
hgnc:8363,OR7A17
hgnc:8373,OR7C1
hgnc:8396,OR7E24
hgnc:14694,OR7E86P
hgnc:8458,OR7E8P
hgnc:8467,OR7G3
hgnc:8469,OR8A1
hgnc:8471,OR8B2
hgnc:8473,OR8B4
hgnc:8482,OR8D2
hgnc:15308,OR8H2
hgnc:15309,OR8H3
hgnc:15310,OR8I2
hgnc:15315,OR8K5
hgnc:19628,OR8S1
hgnc:19611,OR8U1
hgnc:29166,OR8U9
hgnc:8486,OR9A1P
hgnc:15095,OR9A4
hgnc:15319,OR9G1
hgnc:15339,OR9K2
hgnc:16442,P2RY14
hgnc:8542,P2RY4
hgnc:8481,OR8D1
hgnc:8484,OR8G1
hgnc:19622,OR8G5
hgnc:15311,OR8J2
hgnc:15312,OR8J3
hgnc:14831,OR8K1
hgnc:15322,OR9G4
hgnc:31940,OR9G9
hgnc:14718,OR9I1
